date,username,comment_text,is_reply,reply_to
2024-12-15T07:43:18Z,@amanial_hanun,"""bukannya takut ai jadi manusia super, tpi manfaatin ai untuk jadi manusia super"" _jensen huang",False,
2024-12-15T07:29:38Z,@twoface_boys,"Ai itu aman kok tidak bahaya seperti di film?
AI itu alat kecerdasan buatan tapi tidak memiliki perasaan atau kepribadian jadi Ai itu perlu program/perintah dari manusia.
Tugas AI itu membantu manusia tapi AI juga perlu perintah dari manusia.",False,
2024-12-15T07:26:33Z,@hawariarief7977,analisa fundamental valuasi saham perusahaan mudah banget sekarang,False,
2024-12-15T07:11:48Z,@michaelstefanus-j2p,memasak ?,False,
2024-12-15T07:21:59Z,@kazehayakamito3690,Kenapa?,True,@michaelstefanus-j2p
2024-12-15T07:08:07Z,@nitafath7292,masih kerja di prod pangan.apkah AI akan jg menggantikan kerja mns?,False,
2024-12-15T07:03:55Z,@jiiMTV,"jadi YouTuber aja bodoh2 in publik ga usah mikirin aneh aneh jadi programmer lah admin lah, kerja nya simpel, pasar nya banyak, tinggal konsisten aja",False,
2024-12-15T07:02:46Z,@muhammadponco777,"masalahnya gini koh, gimana orang yang kelasnya menengah atau even lebih kebawah, pgn belajar AI, tapi buat langganan AI nya aja gbsa, gmna mau belajar fiturnya, oke belajar teorinya banyak di sumber'' tertentu, dan gw juga tau pasti ada argumen ""video ini targetingnya bukan buat org kek gitu"" tapi kalau dengan permasalahan INDONESIA BAKAL YANG RENTAN TERANCAM berarti menyangkut seluruh rakyat indonesia dong? seluruh golongan, cba koh tolong tanggepin apa yg ada di pemikiran bodoh gw ini, soalnya hal eksternal yg kek gini kadang jadi penghambat, makasih ya koh",False,
2024-12-15T07:02:27Z,@0.1menit,Makasih kak raymond atas edukasinya,False,
2024-12-15T07:00:38Z,@alexzulkrn,Sy gunakan ai cuman voice generator aja,False,
2024-12-15T06:47:16Z,@darkerhertkko,"Belajar Ai seru Lo guys
Yok jangan sampai ketinggalan perkembangan jaman
Sudah aman juga ga kayak awal awal dulu keluar",False,
2024-12-15T06:44:28Z,@minaloveplaying,"Ai just overrated. Maintenance kebanyakkan jauh mahal dari gaji pekerja. Memang betul mereka boleh ganti tenaga pekerja, mcm menghasilkan programming, document or graphic. Tapi masih sja ada company lebih mengharapkan tenaga pekerja kerana Ai itu tidak boleh diharapkan 100%.

Cuba buat perbandingan hasil report ai vs manusia, memang 90% hasil report pekerja yang professional terasa lebih tulen. Kalau semua ai buat, then that means tiada keunikan untuk sesebuah bisnes.

In the end for me as Malaysian, kebanyakkan influencer Indonesia lebih ke merendahkan masyarakat/individu yg menganggur dibandingkan memberi galakkan untuk berusaha mencari pekerjaan. Sure work smart is better than work hard. Tapi macam mana kmu boleh tau apa yg kmu buat tu smart?",False,
2024-12-18T05:35:39Z,@dionuraulia968,Not to mention the wicked ways AI behemoths done to their AI data collectors' salary and copyright infringement,True,@minaloveplaying
2024-12-15T06:44:05Z,@pangerankucing29,"kenapa ya tidak ada yang berpikir sebuah bidang industri yang tidak akan mati karena AI? padahal kan setiap hari kalian makan, udah kalian usaha bikin makanan aja, gak bakalan kalah sama AI bro. semua orang butuh makan. kalian jadi pemilik usaha, kerjainnya pake mesin, beres kan? simpel sebenernya, ga usah jauh jauh belajar ini itu yang ribet, kalian jadi konsumen mesin sekaligus produsen makanan udah posisi enak yang gak bisa digantiin AI",False,
2024-12-15T06:39:04Z,@yogaoke8423,Suara nya koh kekecilan. Volume 70% masih kecil :v,False,
2024-12-15T06:34:06Z,@routine8032,"Kalo AI di dunia politik kena dampak atau gk bang?  Kalau kena, dampaknya negatif atau positif?",False,
2024-12-15T06:22:53Z,@Jonggun648,Benar sekali di perusahaan saudara gw sekarang pakek AI karyawan ajah di perusahaan saudara gw sekitar 20 karyawan karna pake AI,False,
2024-12-15T06:22:42Z,@steven658,Jualan banget,False,
2024-12-15T06:19:12Z,@Paser.tajam_23,Ai gk mungkin bisa berternak hewan,False,
2024-12-15T05:48:57Z,@masemajumbakegoyang,Mungkinkah AI di masa depan membuat dirinya semakin pintar tanpa diperintah? Jika mungkin maka AI tahu celahnya dan bisa menjadi lebih cerdas 1000 kali lipat. Apa jadinya bila itu benar-benar terjadi? Sungguh mengerikan bila manusia diperintah AI,False,
2024-12-15T05:48:27Z,@AEMYLOS,Gelas teh nya bagus.,False,
2024-12-15T05:48:13Z,@Langit_Gelap,Belajar ai itu belajar menggunakannya atau belajar buatnya?,False,
2024-12-15T07:23:16Z,@kazehayakamito3690,Keduanya,True,@Langit_Gelap
2024-12-15T05:43:08Z,@TokoBJP,"Karena kunci manusia maju itu kerja borongan siapa yang cepat dia yg dapat, siapa yang cerdas sabar  itu yang tepat",False,
2024-12-15T05:42:17Z,@AmangkuratSeven,"Luh cuma nakut nakutin bang
Kemaren pakek resesi dan 2023 gelap sekarang ai 
Coba Luh setahun aja bang hidup di desa biar Luh tau kalo di desa itu tidak terjadi apa apa kecuali banjir dan kemarau",False,
2024-12-15T05:41:21Z,@bautbudhiman,pertanian dan peternakan,False,
2024-12-15T05:33:34Z,@megaaziib,"emang bener sih disaat orang ketakukan dan benci sama ai, saya malah pelajarin ai dan lumayan lah buat dapet pendapatan freelance, dapet client dari luar negeri dan demandnya masih banyak disana, kalo saya masih aja maksa nyari loker di indo mungkin saya jadi cuman pengangguran tanpa pendapatan soalnya jasa saya disini kurang dihargain.",False,
2024-12-15T07:13:03Z,@adindayumna3050,kalo boleh tau freelance apa kak?,True,@megaaziib
2024-12-15T05:28:10Z,@daraa3788,"Melihat generative AI dari segi efiesensi memang sangat menggiurkan, tetapi yg menghalangi gw untuk menggunakannya tetaplah masalah etika teknologi ini, bayangkan, menggunakan teknologi dengan tujuan mengganti sebuah profesi, tetapi proses di belakang teknologi tersebut mencuri segala hasil kerja keras profesi yg tergantikan itu tanpa kompensasi sedikitpun",False,
2024-12-15T05:26:30Z,@MegaTren-1,"Tujuan awal dan Utama AI adalah untuk membantu manusia..! Jadi tdk perlu ditakuti dan kita perlu menyukurinya, Sehebat apapun kecerdasan buatan( AI ) tdk akan mampu mengalahkan kecerdasan Manusia hanya saja kecerdasan Manusia hanya kalah dgn kecerdasan Tuhan. Maka kita bersyukur adanya perkembangan Teknologi AI krn akan mengembalikan Manusia pd Habitatnya yaitu kita lebih banyak berkumpul dg keluarga, sahabat dan Alam. Soal Uang semua sudah diatur oleh Kecerdasan Tuhan cuma bagaimana kita bisa menempatkan diri kita agar pekerjaan kita tdk sejalan dgn tugas AI. Uang akan mengalir jika kita menggunakan kecerdasan manusia apa lagi berjalan dan mempelajari kecerdasan Tuhan. AI kecerdasan paling Dasar dibawah kecerdasan2 yg lain.",False,
2024-12-15T05:12:52Z,@aqhadi1340,Ai tetap alat. Pasti ada failurenya.,False,
2024-12-15T05:05:55Z,@HowToIn5Minutes,"Gas, belajar AI di channel saya ",False,
2024-12-15T07:24:29Z,@kazehayakamito3690,Udah gwe subscribe,True,@HowToIn5Minutes
2024-12-15T08:46:46Z,@HeHe-yp8ff,👍,True,@HowToIn5Minutes
2024-12-15T05:05:38Z,@akbarhday,"Jadi ini lebih ke menitikberatkan sisi sebagai konsumer/pengguna AI ya. Klo mau bener2 nguasai dunia sdh jelas ke sisi pengembangan AI itu sendiri. Tahun 2017/18 sy penelitian deep learning dan masih belum banyak klo d indo baru mulai naik. Semoga peneliti2 AI di Indo makin banyak, supaya kita ga jadi negara konsumer aja. Walau manfaatnya jelas banyak ya AI itu",False,
2024-12-15T05:05:16Z,@aldinadapermana,Si teh ai ini teh urang mana cenah? 😅,False,
2024-12-15T05:00:17Z,@chanhery9654,Setuju👍👍..trading pun enak pakai robot daripada manual,False,
2024-12-15T04:57:58Z,@jainulansori7910,Ada yg bisa bantu jawab..kalau mau belajar ai d mulai dari mana y..mau ngedorong anak kbtln sekarang kelas x SMK jurusan TKJ..,False,
2024-12-15T04:54:27Z,@firdi-r2j,"S7 banget ama video kali ini,aku udah make AI 3 bulanan dan yah lebih berguna banget dibandingkan aku yang dulu cuma sebatas pakai google,bayangkan bro AI bisa menjelaskan pertanyaan kita sedetail mungkin padahal pas aku coba di google malah jauh dari pertanyaanku,aku yakin ini baru sebagian kecil tugas AI yang bisa dilakukannya😂btw aku pake chat gpt aja belum pernah nyoba yang lainnya lagi",False,
2024-12-15T04:52:15Z,@novafitrianajohan,Terima kaaih ko pencerahannya,False,
2024-12-15T04:50:00Z,@abid534,"Ai aplikasi nya pada bayar,yg gratis hasilnya jelek bgt.",False,
2024-12-15T04:49:58Z,@jejen6634,Belajar AI dimana?,False,
2024-12-15T04:31:21Z,@TheLantuna,Editor ketar ketir 😁,False,
2024-12-15T04:27:17Z,@MochMisbakhusshudur,Semakin efisien dlm bekerja tp kok masalah masyarakat makin kompleks....wkwkkwkww.....ini paradox....,False,
2024-12-15T04:24:26Z,@anjalsalka9076,"Sumber pokoknya, Sekarang anak sekolah, ngerjain tugas tinggal pakai AI,",False,
2024-12-15T04:18:33Z,@cxfranzjuvenal,"gw ngulik AI-AI ini dari sebelum covid dateng, dari channel two minute paper yang ngebahas AI pas masih mentah (mesti ngegunain google colab, instal python versi ke sekian-sekian, trus ngulik github dan lain-lain). mulai dari AI yg secara spesifik (tanpa prompting ya) ngewarnain video hitam putih. AI yg ngehenace image berkali lipat, AI yg ngewarnai sketch lw. hingga akhirnya sampe ke moment semua pake Prompt. di mana User udah di kasih simplifikasi.
by the way, gw bekerja sebagai 3D designer. dan AI ini udah jd perhatian gw semenjak awal. dan sbnrnya masih ngepantau perkembangan AI ini udah sampai mana, terutama yg berkaitan dengan mata pencaharian gw. yaitu 3D model. dan gw berani bilang untuk tahun ini dan tahun 2025, masih aman pekerjaan ini untuk ranah professional. karena hasil AI masih belum layak untuk standar industrialisasi (heck, malah ada studio yg mau mencoba untuk full optimasi AI, tapi balik lg ke human power karena hasilnya AI tuh gak sesuai dengan ekspektasi mereka)

perkembangan AI ini emang ""inevitable"" kalau kata thanos. tidak bisa dihindari. dan saat ini AI lg bener2 baru. nah yg sbnrnya jd problem itu user AI yg mendewakan AI dan melupakan skill basic mereka. jd sbnrnya saat ini ""history repeat itself"" lagi sih. di mana pas pertama kali Kamera muncul dan pelukis bener2 menentang itu semua. atau pas Kamera handphone muncul dan tukang photo protes dan merasa terancam sama pekerjaan mereka. yg survive itu biasanya yg professional dan punya ""ciri"" khas dari hasil karya mereka. tapi, user2 yg megang teknologi ini meng-abuse penggunannnya hingga akhirnya jadi kebanyakan supply. dan ngebuat harga jual yg di bawah advance skillnya kegerus habis. 

kedepan, kemungkinan besar AI masih di abuse banget sama pihak amatir dan merasa merasa itu udah advance. tp karena patternya udah kelihatan dan sepertin si Raymond bilang. lw-lw pada yg skillnya cupu besar kemungkinan bisa masih tetep kalah sama yg skillnya advance + pake AI. karena yg advanced ini pada melek teknologi rata-rata.
Jadi, selagi ini AI masih belum puncaknya, grind gede-gedean deh. keruk penghasilan dari sini sambil belajar area baru dan teknologi baru sebelum AI ini jadi hal dinormalisasi seperti kamera handphone yg jd teknologi wajib untuk semua orang.",False,
2024-12-15T04:10:30Z,@otodidakdesigner,google aja yg selama ini menduduki tahta dewa untuk apapun jadi ketar ketir moving ke ai wkwkwk,False,
2024-12-15T04:11:12Z,@otodidakdesigner,chat gpt bener bener nginjek google wkwkwk untuk masih banyak yg belum pakai,True,@otodidakdesigner
2024-12-15T04:06:32Z,@Rnd14_202,Start with why -simon sinek-,False,
2024-12-15T03:59:43Z,@ravidiant6590,"Bentar, menit 8:53 lumayan beda suaranya 😅",False,
2024-12-15T03:57:15Z,@aksamanara,2025 Gelap Gara-Gara AI wkwk,False,
2024-12-15T03:48:19Z,@riosanz4955,"gak ketebak bang raymond pikirannya , ajarin aku bang",False,
2024-12-15T03:36:03Z,@LLLLlll__0000,"Gw ngakak, denger kalimat orang bodoh berargumen sama orang bodoh, itu pasti adu mekanik waham sama sok iye 😂😂😂. Gw pernah lihat, gw gak dapet benangnya, gak dapet mind mapnya, gw cuman bisa bengong, pengen mangap cuman takut tersinggung 😂😂😂",False,
2024-12-15T03:34:55Z,@ashkid4796,"Gua baru aja kerja pake A.I dan ya, gua merasa terbantu dan takut sekaligus.. mana masih banyak yg free 😅",False,
2024-12-15T03:25:24Z,@aimusicofficial3658,VIDEO INI DI ENDORSE OLEH DREAMINA AI,False,
2024-12-15T03:19:53Z,@jernihjiwa,Pentingnya berbahasa indonesia yang baik dan benar sebagai kalimat suruh ke AI. Nah sangat menjadi PR gen z yang bahasa Sekarang kebanyakan bahasa yang sangat jauh dr bahasa indonesia EYD,False,
2024-12-15T03:17:31Z,@PojokAquatic,"Indonesia bisa maju asal belajar mengelola lahan baik dan bisa menjual atau TRANSAKSI keluar negeri... lu tinggal di kampung punya lahan... gak usah pergi ke Kota untuk merantau ini ono.... TAPI FUNGSIKAN IA untuk belajar ENGLISH dan bikin produk yang bisa di EKSPOR...
Tanam UBI laku buat di ekspor
Tanam singkong LAKU buat di ekspor
Tanam daun CINCAU hitam laku buat ekspor
Dan sangat BANYAK PRODUK turunan... terutama bidang PERIKANAN, NILA, UDANG, IKAN HIAS dll semua negara2 maju sangat butuh itu semua

Caranya adalah belajar dan cari komunitas buat TANYA2/ ruset mandiri yaaaa... atau tanya badan pemberdayaan masyarakat setempat... kalau di kampung2 gampang tuh, gak banyak calo bayar ini ono... tapi kalau udah masuk kota besar... aduhh... tempelnya banyak ya... sepengalamankuu....",False,
2024-12-15T03:19:26Z,@PojokAquatic,"Tai kambing aja bisa laku di ekspor lho.... jadi produk pupuk kompos... sekarang2 negara middle east yang mau hijau kek INDO, mereka mencoba banyak Import tanah atau media tanam efektif buat bisa dibtanam di padang pasir....",True,@PojokAquatic
2024-12-15T03:19:52Z,@PojokAquatic,Terutama Indonesia ini KOPI yaaaa...,True,@PojokAquatic
2024-12-17T09:15:50Z,@lindapromiki982,"Lu bisa tanya ke AI untuk bantu menganalisa misalnya tanaman ubi kurang besar, penyakit di tanaman ubi dan apa solusinya, bahkan sudah ada AI khusus di bidang pertanian si petani tinggal mengirim foto resolusi tinggi atau dengan drone dan data tanah, suhu, kelembaban, PH, dll untuk dianalisa menggunakan tools AI supaya panennya bisa berlipat ganda.
China mengembangkan ikan Nila juga dibantu dengan AI mulai dari project awal sampai pemasarannya dan sekarang adalah eksportir ikan Nila terbesar di dunia.",True,@PojokAquatic
2024-12-15T03:11:49Z,@muhaliakbar,"Bro, udah lama gak bahas buku. Gua suka pembahasan loe soal isi buku. Lebih spesifik terhadap point penting dari isi buku tersebut.",False,
2024-12-15T03:11:42Z,@dannymarahaly3871,"Menarik Bang. Gw programmer yang sedang belajar menggunakan AI untuk bantu kerjaan gw, tapi gw juga nggak berhenti disitu. Gw juga lagi belajar untuk mengembangkan aplikasi AI itu sendiri. Kira-kira loe punya fasilitas pendanaan gak sih untuk riset dan pengembangan, khususnya untuk AI yang barangkali bisa gw manfaatkan.",False,
2024-12-15T03:10:44Z,@denihermawan4673,Bang kllau jualan sayur bisa digatikan oleh ai gak,False,
2024-12-15T03:10:02Z,@PojokAquatic,"Gua actually selain maen ikan,  tapi basic kuliah jadi guru ya, dan merasakan banget... dulu belajar bahasa inggris lewat guru2 privat maupun tempat kursus.... now, edaaan banyak app IA yang gampang dan sangat murah banget buat belajar conversation secara real dan kayak belajar sama native tanpa biaya yang tinggi.... 

Now, wajib belajar gunakan IA untuk upgarde skill ya ...",False,
2024-12-16T03:19:01Z,@daniwidimurtadho3427,"make sense si, dulu sebelum ai dateng dan covid datang, let's say kalau belajar inggris harus ke kampung pare kediri dan itu biayanya ngga murah belum lagi living cost di sana, namun saat ini berubah cepat, mau belajar speaking aja dengan guideline dari ai bisa anywhere tanpa ribet",True,@PojokAquatic
2024-12-16T05:08:07Z,@tiasitumorang826,Caranya bgmana bg?,True,@PojokAquatic
2024-12-16T16:33:54Z,@jualbeliemas6110,Contoh app nya yg gratis apa kak,True,@PojokAquatic
2024-12-17T03:06:00Z,@anjasakbar6340,"Real banget. Saya juga seorang guru, bener2 AI seperti saingan berat. Khususnya bagi guru/tutor bimbel",True,@PojokAquatic
2024-12-18T23:31:22Z,@lalangbagus2837,Contoh app buat conversation apa bang?,True,@PojokAquatic
2024-12-15T03:04:53Z,@rizkyakbar8479,ganti asn yang urusan data ganti pakai ai,False,
2024-12-15T03:01:17Z,@m4kl944,Kunci sukses ada pada dirimu sih,False,
2024-12-15T03:00:47Z,@AlealeMinuman-l7m,Kuasai AI pekerjaan akan di dapat.,False,
2024-12-15T02:59:22Z,@AlyRozaq-zg2rk,Ha ha haaa... Tumben bisa bikin narasi lucuu😊... Terimakasih Tuhan selalu memberkati kamu.,False,
2024-12-15T02:57:28Z,@theysiemokoginta2172,AI lebih pintar dari manusia,False,
2024-12-15T02:55:11Z,@almadani104,"Baru aja kemarin mikir kenapa Raymond sekarang capek bahas bisnis, padahal aku lagi butuh ilmu ilmu itu. Ternyata emang salah satu strategi nya",False,
2024-12-15T02:54:56Z,@Algy_animation,WhatsApp aja udah ada AI...,False,
2024-12-15T02:52:59Z,@theysiemokoginta2172,Tapi harus ada konsumen,False,
2024-12-15T02:48:54Z,@adiphoto9855,tengkyu chat gpt,False,
2024-12-15T02:45:30Z,@Kami-ber3,"Saya pribadi juga malas berbincang dengan orang yang ujung ujungnya bahas agama. Kemarin orang tua saya tanya ke saya"" emang benar manusia bisa ke mars?"" Saya jawab ""tentu bisa"" beliau pun mengatakan""tapi percuma sih bisa,karna nanti juga ujung-ujungnya kiamat. Karena semuanya pasti bakalan hancur. Kan kata ustadz begini...."". 

Ya udah sih wir saya diamin aja. Malas bet debat ntar saya juga yang di katain so tahu dan so bijak.😐",False,
2024-12-15T02:42:32Z,@DigitalHustler-r7k,"AI memaksa kita untuk berperan sebagai CEO / Business Owner, dimana AI yang menjadi karyawannya. Kita tidak boleh lagi memiliki mindset sebagai karyawan, karena kalau hanya sekedar karyawan yang pasti AI akan lebih pintar dari kita.",False,
2024-12-16T04:07:28Z,@AbulMuluk,seperti tanda-tanda dekatnya Kiamat,True,@DigitalHustler-r7k
2024-12-16T14:33:04Z,@Yohaness666,Dikit dikit kiamat apa coba​@AbulMuluk,True,@DigitalHustler-r7k
2024-12-17T02:43:21Z,@GungKrisna12,"Malah lama-lama penduduk dunia yang sudah 8 miliar akan terasa sudah overpopulasi, gitu?",True,@DigitalHustler-r7k
2024-12-17T15:00:17Z,@DigitalHustler-r7k,"@GungKrisna12 tergantung, iya jika pembangunan berhenti. tidak jika pembangunan jalan terus, masih banyak wilayah yang tidak berpenghuni, contohnya Sekitar 95% daratan di Australia tidak berpenghuni. Jika AI dimanfaatkan dengan baik maka proses pembangunannya akan lebih efisien.",True,@DigitalHustler-r7k
2024-12-21T01:06:35Z,@SamsudinDin-xg3uw,Iya jadi kita harus menjadi ideologi nya dan AI yang mempraktekkan Nya,True,@DigitalHustler-r7k
2024-12-15T02:42:22Z,@Dila-m7z,"Belajar AI ini selain 'praktek' pakai chat gpt gratisan which is dibatasi dalam sehari, belajar dimana sih?",False,
2024-12-15T02:40:59Z,@mknaufall,"I feel bad for koh ray editor, koh ray keep mentioning him and eventually he is gonna be replaced by AI 😭",False,
2024-12-15T02:39:07Z,@Biartahu276,"Jadi buat yang nganggur, kamu punya banyak waktu untuk menguasai orang2 yang gatau Ai hahahahah",False,
2024-12-15T02:37:41Z,@rmagamers5603,"SDM Indonesia masih seperti saya , goblok , astaghfirullah , semoga kedepannya gua bisa lebih baik ,aamiin",False,
2024-12-15T02:36:43Z,@rmagamers5603,"SDM Indonesia masih seperti saya goblog , astaghfirullah, semoga kedepannya gua bisa lebih baik ,aamiin",False,
2024-12-15T02:23:58Z,@heryawan3907,Apakah membaca buku masih perlu pada saat ini yang mana informasi yang kita inginkan langsung dapat di jawab oleh AI maupun ringkasan dari sebuah buku?,False,
2024-12-15T02:21:51Z,@gunturadiputra4139,"Sudah spoiler d film i robot' dr dlu,,trus paksaan vaksin,, ktanya sdh d arahkan k sna seperti nya oleh elit global,,, pernah d bahas salah satu akun d ig & telegram",False,
2024-12-15T02:20:32Z,@avataramaninggarungga6024,"Bang Raymond, recomendasikan pelatihan atau workshops buat AI dunk, terutama untuk para pelajar atau guru.",False,
2024-12-15T16:53:59Z,@stefannie,Iya tlg butuh,True,@avataramaninggarungga6024
2024-12-15T02:20:04Z,@ramtorto,"gw dari fakultas desain bang, coba bahas tentang copyrightnya apakah hanya satu satunya cara dimasa mendatang pake ATM amati tiru modifikasi? tapi jika ini the only way kaya akan jadi banyak yg sama ga sih semua pake teknologi yang sama kemudian di modifikasi",False,
2024-12-15T02:19:56Z,@dwiwuryanto_id,Bahasa pemrograman yang digunakan AI apa ya?,False,
2024-12-15T02:19:51Z,@satria_ari_777,"Summary
AI mengancam banyak pekerjaan, tetapi yang terpenting adalah kemampuan untuk beradaptasi dan berpikir kritis agar tidak tergantikan.

Highlights
🤖 AI dapat menggantikan banyak pekerjaan tradisional.
📉 Indonesia berisiko tinggi mengalami pengangguran akibat AI.
🎓 Pentingnya berpikir kritis dan kreatif di era AI.
⏱ AI bisa menghemat waktu pengerjaan tugas administratif.
🔍 Generasi mendatang akan lebih pintar dengan akses informasi lebih cepat.
💡 AI literasi adalah kunci untuk memanfaatkan teknologi secara efektif.
💪 Adaptasi dan kreativitas adalah cara untuk tetap relevan.

Key Insights
🤔 Pekerjaan yang dapat digantikan oleh AI meningkat, terutama dalam sektor administratif. Ini menunjukkan pentingnya keterampilan unik yang tidak dapat diotomatisasi.
🌍 Indonesia berada di ambang krisis pengangguran jika masyarakat tidak beradaptasi dengan teknologi AI. Kesadaran akan hal ini perlu ditingkatkan.
🎨 Berpikir kritis dan kreatif menjadi keterampilan yang tidak tergantikan. Individu yang dapat menggunakan AI untuk meningkatkan kreativitas mereka akan memiliki keunggulan.
⏳ Penggunaan AI dapat mempercepat proses kerja yang sebelumnya memakan waktu berjam-jam. Ini menunjukkan potensi efisiensi yang dapat dicapai.
📊 Generasi Beta yang lahir di era AI diharapkan akan lebih cepat menyerap informasi. Ini menjadi tantangan bagi generasi sebelumnya untuk terus belajar.
📚 Literasi AI harus menjadi fokus utama untuk memastikan bahwa masyarakat dapat memanfaatkan teknologi ini dengan benar dan efektif.
🔄 Adaptasi adalah kunci untuk bertahan dalam dunia kerja yang terus berubah. Mereka yang tidak mau belajar dan beradaptasi dengan AI akan kehilangan kesempatan.",False,
2024-12-15T02:19:16Z,@tiapharitumbuh,"Dan sekarang, banyak layoff karyawan karena adanya AI, gw nyesel gak nyoba AI lebih dulu sejak adanya GPT, tapi kalau nunda lagi bakal lebih nyesel dari sekarang.",False,
2024-12-15T06:54:31Z,@skarhabekgreyrukh8601,huh? bukannya gegara penjualan turun?,True,@tiapharitumbuh
2024-12-15T02:14:49Z,@saitama32123,"pesantren akan semakin jeblok, krn dengan AI akan kebongkar semua kebohongan di dalam quran.",False,
2024-12-15T02:14:44Z,@MochSatisfied,"saya telat 2 tahun 9 bulan dalam memakai Ai secara maksimal.
saat ini mulai kembali dari 0 tuk riset dan manfaatin penggunaan AI di dalam channel gw untuk keperluan ngonten.
kalian yang nonton video ini, harus langsung praktek maksimalin fungsi Ai dalam kegiatan keseharian kalian",False,
2024-12-15T02:10:45Z,@tiapharitumbuh,"Bang bahas pekerjaan untuk 2025, kalo bisa berbasis AI + WFH",False,
2024-12-15T02:06:31Z,@hend4453,"Klo aku tukang jait aman lah ,vermak pakaian",False,
2024-12-15T02:04:37Z,@everrrrzx,Gimana cara pakai AI yang bener kak? kadang AI jawabannya bikin sebel atau gak sesuai keinginan,False,
2024-12-15T02:03:26Z,@MaRa-46,Sinq/cosq contentnya,False,
2024-12-15T01:56:25Z,@glglglgl-y6c,11 12 sama kyk belajar pake google lah ya,False,
2024-12-15T01:53:16Z,@wongreceh8017,Security nti di gantiin sama Ai gak ya,False,
2024-12-15T01:51:24Z,@laelaistiana7358,"kemarin sy ujian semester 1, dan sya cukup shok karna sma pengawas ujiannya di bolehkan cari jawaban dri hp, tpi sebenarnya orng dri pusat kampus udh ngelarang jng pakai HP, atau alat contekan lainnya, maksudku to jng kmu kasih peserta ujian pke hp,  karna sya sma aja sekolah mu bohong, karna liat jawaban dri hp, pdhl di buku aja di jawabnnya",False,
2024-12-15T01:47:15Z,@dirjosukarto6938,Ai bisa diatur dan didesain sdg manusia susah diatur dan cenderung culas/ korup,False,
2024-12-15T01:46:10Z,@okaprabawa4177,Wah kpi yg menarik. Kalo kita udah bisa pecat karyawan  kita artinya kita uda menggunakan ai dengan baik,False,
2024-12-15T01:44:00Z,@wahyusudrajad1807,Gw ada rencana ganti admin tahun depan sama AI wkwkwkwk,False,
2024-12-15T01:41:09Z,@bukanchannel2588,"Indonesia beruntung punya pemuda cerdas seperti ini, jgn lelah menyampaikan manfaat bg❤",False,
2024-12-15T01:39:32Z,@HendriDunan-p3w,"penyebab rusaknya Indonesia bukan karena rakyatnya, tapi karena ""pemerintahnya"" gak ada pemimpin di negara ini, ada juga BOS (PEMERINTAH=TUKAN MERINTAH)",False,
2024-12-15T01:34:36Z,@erryfachrizal4788,"AI itu cuma alat, makin lama pasti makin canggih. Kebaikan & keburukan adalah tanggung jawab orang² yang lebih memegang kendali atas AI tsb.
Dunia akan hancur akibat kerakusan orang² kaya jahat yang berebut sesama mereka. Itu.",False,
2024-12-15T01:29:27Z,@yofaru,Bumi udah sejengkal lagi ke dunia real robocop & terminator gak sih? 😢,False,
2024-12-15T01:28:44Z,@syaputradeni1257,Umat manusia akan kembali ke zaman batu,False,
2024-12-15T01:27:21Z,@fajarrizqi8092,AI gak akan bisa nglakuin apa yg tukar cukur rambut lakuin....,False,
2024-12-15T01:26:00Z,@yusufafandi5814,"Point utamanya adalah terus belajar dan beradaptasi dgn kemajuan teknologi, kalau kalian ingin maju jgn jd sekedar pengguna/konsumen tp manfaatkan teknologi untuk improve usaha/pekerjaan kita termasuk dalam hal pendidikan/riset.. paling 3 tahun kedepan sudah sangat berasa efeknya AI ini",False,
2024-12-15T01:22:12Z,@williamdarma25,"Bro raymond, boleh buat video pembahasan perihal ""brain rot"" yg sedang trending dan booming sekarang 🙏",False,
2024-12-15T01:20:27Z,@Gaowibu,"Sharing pengalaman saya semenjak mengerti menggunakan AI. Dulu saya seorang ""typesetter"" manga di website EN. Saya bisa berbahasa Inggris & Jepang namun tidak bisa baca semua kanji JP. Setelah saya menggunakan beberapa tools AI seperti Google text to voice & Chatgpt. Saya bisa menyelesaikan satu chapter manga tanpa menunggu hasil terjemahan dari translator. Suruh chatgpt untuk menterjemahkan teks yang saya kirim dan saya hanya mengoreksi beberapa kalimat yang kurang cocok. Kenapa saya bisa mengkoreksi walaupun saya tidak bisa baca kanji karena saya menggunakan google text to voice untuk membacakan teks tersebut. Dan saya juga menggunakan beberapa prompt yg cocok untuk menterjemahkan teks agar mudah dipahami. Pokoknya membantu bgt udah kayak kerja bareng orang yang super pinter.",False,
2024-12-15T01:19:35Z,@savemysoul0559,human revolution,False,
2024-12-15T01:12:22Z,@sadikmatajang1254,"Memang betul,tetapi nanti akan kembali semua ke model manual. Lihat aj. Hanya saja entah siapa yg dapat,apakah kita,anak kita atau bahkan cucu kita.",False,
2024-12-15T01:12:04Z,@kpinz07,best,False,
2024-12-15T01:08:24Z,@herdodp7145,"lama2 ada AI yang bisa gantiin content creator edukasi kayak raymond. tinggal submit script naskah, video lagi duduk, tinggal AI nya nyesuain gerakin dan gerakan bibir sapai ekspresi wajah.. creator aslinya tinggal  tidur doang wkwkw",False,
2024-12-15T01:01:18Z,@medianurulummah,Thank you brother...,False,
2024-12-15T00:50:20Z,@Rzkyrnn,"text to image itu udah gratis skarang, meta ai yang ada di wa udah bisa di pake buat bikin gambar dll",False,
